GOterm	Canon_input	NonCan_input	Hym_Noncan	Solitary_Imm	Social_Imm	Complex_Imm	Solitary_Random	Social_Random	Complex_Random
GO:0016094	0	0	0	0	0	0	0	0	0
GO:0022849	0	0	0	0	0	0	0	0	0
GO:0043179	0	0	0	0	0	0	0	0	0
GO:0090325	0	0	0	0	0	0	0	0	0
GO:0090327	0	0	0	0	0	0	0	0	0
GO:0032225	0	0	0	0	0	0	0	0	0
GO:0060074	0	0	0	0	0	0	0	0	0
GO:0008442	0	0	0	0	0	0	0	0	0
GO:0017020	0	0	0	0	0	0	0	0	0
GO:1901977	0	0	0	0	0	0	0	0	0
GO:2000001	0	0	0	0	0	0	0	0	0
GO:2000002	0	0	0	0	0	0	0	0	0
GO:0004325	0	0	0	0	0	0	0	0	0
GO:0006782	0	0	0	0	0	0	0	0	0
GO:0046501	0	0	0	0	0	0	0	0	0
GO:1902311	0	0	0	0	0	0	0	0	0
GO:0035291	0	0	0	0	0	0	0	1	0
GO:0003143	0	0	0	0	0	0	0	0	0
GO:0005605	0	0	0	0	0	0	0	0	0
GO:0044420	0	0	0	0	0	0	0	0	0
GO:0070831	0	0	0	0	0	0	0	0	0
GO:0051443	0	0	0	0	0	0	0	0	0
GO:0097602	0	0	0	0	0	0	0	0	0
GO:2000434	0	0	0	0	0	0	0	0	0
GO:2000436	0	0	0	0	0	0	0	0	0
GO:1990072	0	0	0	0	0	0	1	0	0
GO:0005247	0	0	0	0	0	0	0	0	0
GO:0048388	0	0	0	0	0	0	0	0	0
GO:0048600	0	0	0	0	0	0	0	0	0
GO:0035310	0	0	0	0	0	0	0	0	0
GO:0046665	0	0	0	0	0	0	0	0	0
GO:0060573	0	0	0	0	0	0	0	0	0
GO:0060439	0	0	0	0	1	0	0	0	0
GO:0090160	0	0	0	0	0	0	0	0	0
GO:0098527	0	0	0	0	0	0	0	0	0
GO:0002191	0	0	0	0	0	0	0	0	0
GO:0031370	0	0	0	0	0	0	0	0	0
GO:0035248	0	0	1	0	0	0	0	0	0
GO:1900144	0	0	0	0	0	0	0	0	0
GO:1990255	0	0	0	0	0	0	0	0	0
GO:2001284	0	0	0	0	0	0	0	0	0
GO:0018023	0	1	0	1	0	0	0	0	0
GO:0004584	0	0	0	0	0	0	0	0	0
GO:0031501	0	0	0	0	0	0	0	0	0
GO:0045048	0	0	0	0	0	0	0	0	0
GO:0045052	0	0	0	0	0	0	0	0	0
GO:0004615	0	0	0	0	0	0	0	0	0
GO:0016868	0	0	0	0	0	0	0	0	0
GO:0007495	0	0	0	0	0	0	0	0	0
GO:0001822	0	0	0	0	0	0	0	0	0
GO:0006977	0	0	0	0	0	0	0	0	0
GO:0010823	0	0	0	0	0	0	0	0	0
GO:0048793	0	0	0	0	0	0	0	0	0
GO:0071156	0	0	0	0	0	0	0	0	0
GO:0071158	0	0	0	0	0	0	0	0	0
GO:0072395	0	0	0	0	0	0	0	0	0
GO:0072401	0	0	0	0	0	0	0	0	0
GO:0072413	0	0	0	0	0	0	0	0	0
GO:0072422	0	0	0	0	0	0	0	0	0
GO:0072431	0	0	0	0	0	0	0	0	0
GO:0090199	0	0	0	0	0	0	0	0	0
GO:0090201	0	0	0	0	0	0	0	0	0
GO:1902400	0	0	0	0	0	0	0	0	0
GO:1902402	0	0	0	0	0	0	0	0	0
GO:1902403	0	0	0	0	0	0	0	0	0
GO:1903793	0	0	0	0	0	0	0	0	0
GO:2001138	0	0	0	0	0	0	0	0	0
GO:2001140	0	0	0	0	0	0	0	0	0
GO:0000032	0	0	0	0	0	0	0	0	0
GO:0004476	0	0	0	0	0	0	0	0	0
GO:0006056	0	0	0	0	0	0	0	0	0
GO:0006057	0	0	0	0	0	0	0	0	0
GO:0009298	0	0	0	0	0	0	0	0	0
GO:0019673	0	0	0	0	0	0	0	0	0
GO:0031506	0	0	0	0	0	0	0	0	0
GO:0042546	0	0	0	0	0	0	0	0	0
GO:0044036	0	0	0	0	0	0	0	0	0
GO:0044038	0	0	0	0	0	0	0	0	0
GO:0070589	0	0	0	0	0	0	0	0	0
GO:0071554	0	0	0	0	0	0	0	0	0
GO:0000741	0	0	0	0	0	0	0	0	0
GO:0007344	0	0	0	0	0	0	0	0	0
GO:0015802	0	0	0	0	0	0	0	0	0
GO:0015809	0	0	0	0	0	0	0	0	0
GO:0031467	0	0	0	0	0	0	0	0	0
GO:0043224	0	0	0	0	0	0	0	0	0
GO:0080008	0	0	0	0	0	0	0	0	0
GO:0032432	0	0	0	0	0	0	0	0	0
GO:0000137	0	0	0	0	0	0	0	0	0
GO:0005172	0	0	0	0	0	0	0	0	0
GO:0031952	0	0	0	0	0	0	0	0	0
GO:0031954	0	0	0	0	0	0	0	0	0
GO:0048010	0	0	0	0	0	0	0	0	0
GO:0031086	0	0	0	0	0	0	0	0	0
GO:0031087	0	0	0	0	0	0	0	0	0
GO:0051019	0	0	0	0	0	1	0	0	0
GO:0005034	0	0	0	0	0	0	0	0	0
GO:0047484	0	0	0	0	0	0	0	0	0
GO:0050891	0	0	0	0	0	0	0	0	0
GO:0006684	0	0	0	0	0	0	0	0	0
GO:0006686	0	0	0	0	0	0	0	0	0
GO:0033188	0	0	0	0	0	0	0	0	0
GO:0046513	0	0	0	0	0	0	0	0	0
GO:0047493	0	0	0	0	0	0	0	0	0
GO:0007393	0	0	0	0	0	0	0	0	0
GO:0008594	0	0	0	0	0	0	0	0	0
GO:0035027	0	0	0	0	0	0	0	0	0
GO:0035028	0	0	0	0	0	0	0	0	0
GO:0035029	0	0	0	0	0	0	0	0	0
GO:0072148	0	0	0	0	0	0	0	0	0
GO:1903077	0	0	0	0	0	0	0	0	0
GO:1903385	0	0	0	0	0	0	0	0	0
GO:1903387	0	0	0	0	0	0	0	0	0
GO:1903681	0	0	0	0	0	0	0	0	0
GO:1903683	0	0	0	0	0	0	0	0	0
GO:1904376	0	0	0	0	0	0	0	0	0
GO:1905476	0	0	0	0	0	0	0	0	0
GO:1902064	0	0	0	0	0	0	0	0	0
GO:0008261	0	0	0	0	0	0	0	0	1
GO:0042923	0	0	0	0	0	0	0	0	1
GO:1902292	0	0	0	0	0	0	0	0	0
GO:1902315	0	0	0	0	0	0	0	0	0
GO:1902975	0	0	0	0	0	0	0	0	0
GO:0070973	0	0	0	0	0	0	0	0	0
GO:0004948	0	0	0	0	0	0	0	0	0
GO:0008036	0	0	0	0	0	0	0	0	0
GO:0097642	0	0	0	0	0	0	0	0	0
GO:0000188	0	0	0	0	0	0	0	0	0
GO:0017017	0	0	0	0	0	0	0	0	0
GO:0033549	0	0	0	0	0	0	0	0	0
GO:0004689	0	0	0	0	0	0	0	0	0
GO:0006007	0	0	0	0	0	0	0	0	0
GO:0019320	0	0	0	0	0	0	0	0	0
GO:0046365	0	0	0	0	0	0	0	0	0
GO:0000035	0	0	0	0	0	0	0	0	0
GO:0000036	0	0	0	0	0	0	0	0	0
GO:0009245	0	0	0	0	0	0	0	0	0
GO:0031177	0	0	0	0	0	0	0	0	0
GO:0044620	0	0	0	0	0	0	0	0	0
GO:0046493	0	0	0	0	0	0	0	0	0
GO:0051192	0	0	0	0	0	0	0	0	0
GO:1901269	0	0	0	0	0	0	0	0	0
GO:1901271	0	0	0	0	0	0	0	0	0
GO:0016266	0	1	0	0	0	0	0	0	0
GO:0070278	0	0	0	0	0	0	0	0	0
GO:0016532	0	0	0	0	0	0	0	0	0
GO:0038034	0	0	0	0	0	0	0	0	0
GO:0097191	0	0	0	0	0	0	0	0	0
GO:0097192	0	0	0	0	0	0	0	0	0
GO:0001784	0	0	0	0	1	1	0	0	0
GO:0032351	0	0	0	0	0	0	0	0	0
GO:0032353	0	0	0	0	1	1	0	0	0
GO:0046885	0	0	0	0	0	0	0	0	1
GO:0043122	0	0	0	0	0	0	0	0	0
GO:0043124	0	0	0	0	0	0	0	0	0
GO:0016428	0	0	0	0	0	0	0	0	0
GO:0005368	0	0	0	0	0	0	0	0	0
GO:0005369	0	0	0	0	0	0	0	0	0
GO:0015183	0	0	0	0	0	0	0	0	0
GO:0015501	0	0	0	0	0	0	0	0	0
GO:0015734	0	0	0	0	0	0	0	0	0
GO:0017153	0	0	0	0	0	0	0	0	0
GO:0070778	0	0	0	0	0	0	0	0	0
GO:0042600	0	0	0	0	0	0	0	0	0
GO:0001205	0	0	0	0	0	0	0	0	0
GO:1903147	0	0	0	0	0	0	0	0	0
GO:0001714	0	0	0	0	0	0	0	0	0
GO:0030618	0	0	0	0	0	0	0	0	0
GO:0060797	0	0	0	0	0	0	0	0	0
GO:0060799	0	0	0	0	0	0	0	0	0
GO:0061334	0	0	0	0	0	0	0	0	0
GO:0061352	0	0	0	0	0	0	0	0	0
GO:0061353	0	0	0	0	0	0	0	0	0
GO:0080048	0	0	0	0	0	0	0	0	0
GO:0000164	0	0	0	0	0	0	0	0	0
GO:0004100	0	0	0	0	0	0	0	0	0
GO:0006031	0	0	0	0	0	0	0	0	0
GO:0006034	0	0	0	0	0	0	0	0	0
GO:0006035	0	0	0	0	0	0	0	0	0
GO:0006037	0	0	0	0	0	0	0	0	0
GO:0006038	0	0	0	0	0	0	0	0	0
GO:0010383	0	0	0	0	0	0	0	0	0
GO:0030428	0	0	0	0	0	0	0	0	0
GO:0046349	0	0	0	0	0	0	0	0	0
GO:0070592	0	0	0	0	0	0	0	0	0
GO:1901073	0	0	0	0	0	0	0	0	0
GO:0008616	0	0	0	0	0	0	0	0	0
GO:0046116	0	0	0	0	0	0	0	0	0
GO:0000350	0	0	0	0	0	0	0	0	0
GO:0000389	0	0	0	0	0	0	0	0	1
GO:0071020	0	0	0	0	0	0	0	0	0
GO:0140078	0	0	0	0	0	0	0	0	0
GO:0016034	0	0	0	1	0	0	0	0	0
GO:0061629	0	0	0	0	0	0	0	0	0
GO:0035616	0	0	0	0	0	0	0	0	0
GO:1902459	0	0	0	0	0	0	0	0	0
GO:2000036	0	0	0	0	0	0	0	0	0
GO:0004760	0	0	0	0	0	0	0	0	0
GO:0009436	0	0	0	0	0	0	0	0	0
GO:0019265	0	0	0	0	0	0	0	0	0
GO:0046185	0	0	0	0	0	0	0	0	0
GO:0046487	0	0	0	0	0	0	0	0	0
GO:0071586	0	0	0	0	0	0	0	0	0
GO:0080120	0	0	0	0	0	0	0	0	0
GO:0004067	0	0	0	0	0	0	0	0	0
GO:0006530	0	0	0	0	0	0	0	0	0
GO:0009068	0	0	0	0	0	0	0	0	0
GO:0004831	0	0	0	0	0	0	0	0	0
GO:0006437	0	0	0	0	0	0	0	0	0
GO:0070184	0	0	0	0	0	0	0	0	0
GO:0016289	0	0	0	0	0	0	0	0	0
GO:0047617	0	0	0	0	0	0	0	0	0
GO:0034464	0	0	0	0	0	0	0	0	0
GO:0003009	0	0	0	0	0	0	0	0	0
GO:0003010	0	0	0	0	0	0	0	0	0
GO:0005863	0	0	0	0	0	0	0	0	0
GO:0006941	0	0	0	0	0	0	0	0	0
GO:0014703	0	0	0	0	0	0	0	0	0
GO:0030241	0	0	0	0	0	0	0	0	0
GO:0032982	0	0	0	0	0	0	0	0	0
GO:0050879	0	0	0	0	0	0	0	0	0
GO:0050881	0	0	0	0	0	0	0	0	0
GO:0071688	0	0	0	0	0	0	0	0	0
GO:0097493	0	0	0	0	0	0	0	0	0
GO:0008432	0	0	0	0	0	0	0	0	0
GO:0030159	0	0	0	0	0	0	0	0	0
GO:0042982	0	0	0	0	0	0	0	0	0
GO:0051084	0	0	0	0	0	0	0	0	0
GO:0051085	0	0	0	0	0	0	0	0	0
GO:0016014	0	0	0	0	0	0	0	0	0
GO:0007065	0	0	0	0	0	0	0	0	0
GO:0032133	0	0	0	0	0	0	0	0	0
GO:0045144	0	0	0	0	0	0	0	0	0
GO:0051177	0	0	0	0	0	0	0	0	0
GO:0051257	0	0	0	0	0	0	0	0	0
GO:1990385	0	0	0	0	0	0	0	0	0
GO:1903361	0	0	0	0	0	0	0	0	0
GO:0017119	0	0	0	0	0	0	0	0	0
GO:0030145	0	0	0	0	0	0	0	0	0
GO:0031403	0	0	0	0	0	0	0	0	0
GO:0031420	0	0	0	0	0	0	0	0	0
GO:0005295	0	0	0	0	0	0	0	0	0
GO:0015187	0	0	0	0	0	0	0	0	0
GO:0015375	0	0	0	0	0	0	0	1	0
GO:0015816	0	0	0	0	0	0	0	0	0
GO:0043090	0	0	0	0	0	0	0	0	0
GO:0089718	0	0	0	0	0	0	0	0	0
GO:1903804	0	0	0	0	0	0	0	1	0
GO:0008494	0	0	0	1	0	1	0	0	0
GO:0044292	0	0	0	0	0	1	0	0	0
GO:1990124	0	0	0	0	0	1	0	0	0
GO:2000766	0	0	0	0	0	1	0	0	0
GO:0051117	1	0	0	0	0	0	0	0	0
GO:0070070	0	0	0	0	0	0	0	0	0
GO:0070072	0	0	0	0	0	0	0	0	0
GO:0001092	0	0	0	0	0	0	0	0	0
GO:0042714	0	0	0	0	0	0	0	0	0
GO:0004561	0	0	0	0	0	0	0	0	0
GO:0021785	0	0	0	0	0	0	0	0	0
GO:0046827	0	0	0	0	0	0	0	0	0
GO:0010559	0	0	0	0	0	0	0	0	0
GO:0010560	0	0	0	0	0	0	0	0	0
GO:0060049	0	0	0	0	0	0	0	0	0
GO:0060050	0	0	0	0	0	0	0	0	0
GO:1903018	0	0	0	0	0	0	0	0	0
GO:1903020	0	0	0	0	0	0	0	0	0
GO:0002949	0	0	0	0	0	1	0	0	0
GO:0009746	0	0	0	0	0	0	0	0	0
GO:0009750	0	0	0	0	0	0	0	0	0
GO:0032098	0	0	0	0	0	0	0	0	0
GO:0033041	0	0	0	0	0	0	0	0	0
GO:0050913	0	0	0	0	0	0	0	0	0
GO:0071331	0	0	0	0	0	0	0	0	0
GO:0071332	0	0	0	0	0	0	0	0	0
GO:0001661	0	0	0	0	1	0	0	0	0
GO:0010738	0	0	0	0	1	0	0	0	0
GO:0035735	0	0	0	0	0	0	0	0	0
GO:0004031	0	0	0	0	0	0	1	1	0
GO:0004732	0	0	0	0	0	0	1	1	0
GO:0004854	0	0	0	0	0	0	1	0	0
GO:0006145	0	0	0	0	0	0	1	0	0
GO:0009115	0	0	0	0	0	0	1	0	0
GO:0016623	0	0	0	0	0	0	1	1	0
GO:0016726	0	0	0	0	0	0	1	0	0
GO:0042817	0	0	0	0	0	0	1	1	0
GO:0046110	0	0	0	0	0	0	1	0	0
GO:0046113	0	0	0	0	0	0	0	0	0
GO:0030898	0	0	0	0	0	0	0	0	0
GO:0043520	0	0	0	0	0	0	0	0	0
GO:0008084	0	0	0	0	0	0	0	0	0
GO:0015810	0	0	0	0	0	0	0	0	0
GO:0043490	0	0	0	0	0	0	0	0	0
GO:0005923	0	0	0	0	0	0	0	0	0
GO:0031115	0	0	0	0	0	0	0	0	0
GO:0048487	0	0	0	0	0	0	0	0	0
GO:0070830	0	0	0	0	0	0	0	0	0
GO:0045837	0	0	0	0	0	0	0	0	0
GO:0009635	0	0	0	0	0	0	1	0	0
GO:0035871	0	0	0	0	0	0	0	0	0
GO:0044313	0	0	0	0	0	0	0	0	0
GO:1901562	0	0	0	0	0	0	1	0	0
GO:0097682	0	0	0	0	0	0	0	0	0
GO:0007000	0	0	0	0	0	0	0	0	0
GO:0008169	0	0	0	0	0	0	0	0	0
GO:0009383	0	0	0	0	0	0	0	0	0
GO:0016434	0	0	0	0	0	0	0	0	0
GO:0010522	0	0	0	0	0	0	0	0	0
GO:0000109	0	0	0	0	0	0	0	0	1
GO:0000111	0	0	0	0	0	0	1	0	0
GO:0000710	0	0	0	0	0	0	0	0	0
GO:0010777	0	0	0	0	0	0	1	0	0
GO:0071942	0	0	0	0	0	0	1	0	0
GO:0004479	0	0	0	0	0	0	0	0	0
GO:0019988	0	0	0	0	0	0	0	0	0
GO:0071951	0	0	0	0	0	0	0	0	0
GO:0046974	0	0	0	0	0	0	0	0	0
GO:0046976	0	0	0	0	0	0	0	0	0
GO:0070734	0	0	0	0	0	0	0	0	0
GO:1905761	0	0	0	0	0	0	0	0	0
GO:1990756	0	0	0	0	0	0	0	0	0
GO:0031397	0	0	0	0	0	0	0	0	0
GO:0035736	0	0	0	0	0	0	0	0	0
GO:0051444	0	0	0	0	0	0	0	0	0
GO:1903321	0	0	0	0	0	0	0	0	0
GO:1904666	0	0	0	0	0	0	0	0	0
GO:1904667	0	0	0	0	0	0	0	0	0
GO:0004605	0	1	0	0	0	1	0	0	0
GO:0031314	0	0	0	0	0	0	0	0	0
GO:0048312	0	0	0	0	1	0	0	0	1
GO:0000150	0	0	0	0	0	0	1	0	0
GO:0000707	0	0	0	0	0	0	1	0	0
GO:0000730	0	0	0	0	0	0	1	0	0
GO:0006312	0	0	0	0	0	0	1	0	0
GO:0033061	0	0	0	0	0	0	1	0	0
GO:0033063	0	0	0	0	0	0	1	0	0
GO:0042148	0	0	0	0	0	0	1	0	0
GO:0090735	0	0	0	0	0	0	1	0	0
GO:0000823	0	0	0	0	0	0	0	0	0
GO:0047326	0	0	0	0	0	0	0	0	0
GO:0051765	0	0	0	0	0	0	0	0	0
GO:0003980	0	0	0	0	0	0	0	0	0
GO:0006011	0	0	0	0	1	1	0	0	0
GO:0035251	0	1	0	0	0	0	0	0	0
GO:0097359	0	0	0	0	0	0	0	0	0
GO:0001888	0	0	0	0	0	0	0	0	0
GO:0008424	0	0	0	0	0	0	0	0	0
GO:0046921	0	0	0	0	0	0	0	0	0
GO:0048040	0	0	0	0	0	0	0	0	0
GO:0051287	0	0	0	0	0	0	1	0	0
GO:0070403	0	0	0	0	0	0	0	0	0
GO:0005519	0	0	0	0	0	0	0	0	0
GO:0006305	0	0	0	0	0	0	0	0	0
GO:0006306	0	0	0	0	0	0	0	0	0
GO:0009007	0	0	0	0	0	0	0	0	0
GO:0009008	0	0	0	0	0	0	0	0	0
GO:0032775	0	0	0	0	0	0	0	0	0
GO:0004089	0	0	0	0	0	1	0	0	0
GO:0018026	0	0	0	0	0	0	0	0	0
GO:0051371	0	0	0	0	0	0	0	0	0
GO:0098719	0	0	0	0	0	0	0	0	0
GO:0045572	0	0	0	0	0	0	0	0	0
GO:0090251	0	0	0	0	0	0	0	0	0
GO:0015174	0	0	0	0	0	0	0	0	0
GO:1990822	0	0	0	0	0	0	0	0	0
GO:0071569	0	0	0	0	0	0	0	0	0
GO:0061815	0	0	0	0	0	0	0	0	0
GO:1990108	0	0	0	0	0	0	0	0	0
GO:0031080	0	0	0	0	0	0	0	0	0
GO:0008301	0	0	0	0	0	0	0	0	0
GO:0003785	0	0	0	0	0	0	0	0	0
GO:0017198	0	0	0	0	0	0	0	0	0
GO:0018002	0	0	0	0	0	0	0	0	0
GO:0030920	0	0	0	0	0	0	0	0	0
GO:1990189	0	0	0	0	0	0	0	0	0
GO:1990190	0	0	0	0	0	0	0	0	0
GO:0007343	0	0	0	0	0	0	0	0	0
GO:0035044	0	0	0	0	0	0	0	0	0
GO:0035046	0	0	0	0	0	0	0	0	0
GO:0051697	0	0	0	0	0	0	0	0	0
GO:0016435	0	0	0	0	0	1	0	0	0
GO:0005164	0	0	0	0	0	0	0	0	0
GO:0032813	0	0	0	0	0	0	0	0	0
GO:0030953	0	0	0	0	0	0	0	0	0
GO:0030954	0	0	0	0	0	0	0	0	0
GO:0001054	0	0	0	0	0	0	0	0	0
GO:0051879	0	0	0	0	1	0	0	0	0
GO:0008420	0	1	0	0	1	1	0	0	0
GO:0004757	0	0	0	0	0	0	0	0	0
GO:0051643	0	0	0	0	0	0	0	0	0
GO:0016529	0	0	0	0	0	1	0	0	0
GO:1901894	0	0	0	0	0	1	0	0	0
GO:1901896	0	0	0	0	0	1	0	0	0
GO:1903515	0	0	0	0	0	1	0	0	0
GO:1990845	0	0	0	0	0	1	0	0	0
GO:0008488	0	0	0	0	0	0	0	0	0
GO:0017187	0	0	0	0	0	0	0	0	0
GO:0018214	0	0	0	0	0	0	0	0	0
GO:0017116	0	0	0	0	0	0	0	0	1
GO:0043138	0	0	0	0	0	0	0	0	0
GO:0043140	0	0	0	0	0	0	0	0	0
GO:0043142	0	0	0	0	0	0	0	0	0
GO:1905130	0	0	0	0	0	0	0	0	0
GO:1905131	0	0	0	0	0	0	0	0	0
GO:0033185	0	0	0	0	0	1	0	0	0
GO:0006105	0	0	0	0	0	0	1	0	0
GO:0006111	0	0	0	0	0	0	0	0	0
GO:0034552	0	0	0	0	0	0	0	0	0
GO:0034553	0	0	0	0	0	0	0	0	0
GO:0043255	0	0	0	0	0	0	0	0	0
GO:0003091	0	0	0	0	0	0	0	0	0
GO:0003097	0	0	0	0	0	0	0	0	0
GO:0006833	0	0	0	0	0	0	0	0	0
GO:0030321	0	0	0	0	0	0	0	0	0
GO:0035377	0	0	0	0	0	0	0	0	0
GO:0008273	0	0	0	0	0	0	0	0	0
GO:0015368	0	0	0	0	0	0	0	0	0
GO:0030955	0	0	0	0	0	0	0	0	0
GO:0031402	0	0	0	0	0	0	0	0	0
GO:0032878	0	0	0	0	0	0	0	0	0
GO:0050811	0	0	0	0	0	0	0	0	0
GO:0061172	0	0	0	0	0	0	0	0	0
GO:2000114	0	0	0	0	0	0	0	0	0
GO:0003886	0	0	0	0	0	0	0	0	0
GO:0010494	0	0	0	0	0	0	0	0	0
GO:0032776	0	0	0	0	0	0	0	0	0
GO:0043045	0	0	0	0	0	0	0	0	0
GO:0090116	0	0	0	0	0	0	0	0	0
GO:1901538	0	0	0	0	0	0	0	0	0
GO:0033158	0	0	0	0	0	0	0	0	0
GO:0033160	0	0	0	0	0	0	0	0	0
GO:0045804	0	0	0	0	0	0	0	0	0
GO:2000767	0	0	0	0	0	0	0	0	0
GO:0042144	0	0	0	0	0	0	0	0	0
GO:0097576	0	0	0	0	0	0	0	0	0
GO:0002685	0	0	0	0	0	0	0	0	0
GO:0002688	0	0	0	0	0	0	0	0	0
GO:0010758	0	0	0	0	0	0	0	0	0
GO:0017102	0	0	0	0	0	0	0	0	0
GO:0042056	0	0	0	0	0	0	0	0	0
GO:1905521	0	0	0	0	0	0	0	0	0
GO:0005827	0	0	0	0	0	0	0	0	0
GO:0043527	0	1	0	0	0	0	0	0	0
GO:0051864	0	0	0	0	0	0	0	0	0
GO:0070544	0	0	0	0	0	0	0	0	0
GO:0016486	0	0	0	0	0	0	0	0	0
GO:0007396	0	0	0	0	0	0	0	0	0
GO:0004352	0	0	0	0	0	0	0	0	0
GO:0004353	0	0	0	0	0	0	0	0	0
GO:0006103	0	0	0	0	0	0	0	0	0
GO:0006106	0	0	0	0	0	0	0	0	0
GO:0016639	0	0	0	0	0	0	0	0	0
GO:0019551	0	0	0	0	0	0	0	0	0
GO:0042171	0	0	0	0	0	0	0	0	0
GO:0006407	0	0	0	0	0	0	0	0	0
GO:0051029	0	0	0	0	0	0	0	0	0
GO:0097064	0	0	0	0	0	0	0	0	0
GO:0004823	0	0	0	0	0	0	0	0	0
GO:0006429	0	0	0	0	0	0	0	0	0
GO:0045903	0	0	0	0	0	0	0	0	0
GO:0042385	0	0	0	0	0	0	0	0	0
GO:0010752	0	0	0	0	0	0	0	0	0
GO:0010753	0	0	0	0	0	0	0	0	0
GO:0034512	0	0	0	0	0	0	0	0	0
GO:0008946	0	0	0	0	0	0	0	0	0
GO:0032252	0	0	0	0	0	0	0	0	0
GO:0004587	0	0	1	0	0	0	0	0	0
GO:0006591	0	0	1	0	0	0	0	0	0
GO:0004825	0	0	0	0	0	1	0	0	0
GO:0006431	0	0	0	0	0	1	0	0	0
GO:0002029	0	0	0	0	0	0	0	0	0
GO:0002032	0	0	0	0	0	0	0	0	0
GO:0002046	0	0	0	0	0	0	0	0	0
GO:0022401	0	0	0	0	0	0	0	0	0
GO:0032091	0	0	0	0	0	0	0	0	0
GO:0043393	0	0	0	0	0	0	0	0	0
GO:0045744	0	0	0	0	0	0	0	0	0
GO:0043266	0	0	0	0	0	0	0	0	0
GO:0043268	0	0	0	0	0	0	0	0	0
GO:1901379	0	0	0	0	0	0	0	0	0
GO:1901381	0	0	0	0	0	0	0	0	0
GO:1903286	0	0	0	0	0	0	0	0	0
GO:1903288	0	0	0	0	0	0	0	0	0
GO:0030724	0	0	0	0	0	0	0	0	0
GO:0045201	0	0	0	0	0	0	0	0	0
GO:0070262	0	0	0	0	0	0	0	0	0
GO:0010799	0	0	0	0	0	0	0	0	0
GO:0010800	0	0	0	0	0	0	0	0	0
GO:0045741	0	0	0	0	0	0	0	0	0
GO:2000273	0	0	0	0	0	0	0	0	1
GO:0040037	0	0	0	0	0	0	0	0	0
GO:0030997	0	0	0	0	0	0	0	0	0
GO:0040016	0	0	0	0	0	0	0	0	0
GO:0003407	0	0	0	0	0	0	0	0	0
GO:0043010	0	0	0	0	0	0	0	0	0
GO:0060041	0	0	0	0	0	0	0	0	0
GO:0097361	0	0	0	0	0	0	0	0	0
GO:0005926	0	0	0	0	0	0	0	0	0
GO:0005640	0	0	0	0	0	0	0	0	0
GO:0031308	0	0	0	0	0	0	0	0	0
GO:0031309	0	0	0	0	0	0	0	0	0
GO:0033186	0	0	0	0	0	0	0	0	0
GO:0019799	0	0	0	0	0	0	0	0	0
GO:0071929	0	0	0	0	0	0	0	0	0
GO:0010911	0	0	0	0	0	0	0	0	0
GO:0010912	0	0	0	0	0	0	0	0	0
GO:0051306	0	0	0	0	0	0	1	0	0
GO:0072586	0	0	0	0	0	0	0	0	0
GO:0072587	0	0	0	0	0	0	0	0	0
GO:2000371	0	0	0	0	0	0	0	0	0
GO:2000373	0	0	0	0	0	0	0	0	0
GO:0002080	0	0	0	0	0	0	0	0	0
GO:0002081	0	0	0	0	0	0	0	0	0
GO:0007339	0	0	0	0	0	0	0	0	0
GO:0009988	0	0	0	0	0	0	0	0	0
GO:0035036	0	0	0	0	0	0	0	0	0
GO:0042806	0	0	0	0	0	0	0	0	0
GO:0048029	0	0	0	0	0	0	0	0	0
GO:0030849	0	0	0	0	0	0	0	0	0
GO:0016457	0	0	0	0	0	0	0	0	0
GO:0043984	0	0	0	0	0	0	0	0	0
GO:0001555	0	0	0	0	0	0	1	0	0
GO:0030715	0	0	0	0	0	0	1	0	0
GO:1905936	0	0	0	0	0	0	1	0	0
GO:1905938	0	0	0	0	0	0	1	0	0
GO:0043629	0	0	0	0	0	0	0	0	0
GO:0043630	0	0	0	0	0	0	0	0	0
GO:0043633	0	0	0	0	0	0	0	0	0
GO:0043634	0	0	0	0	0	0	0	0	1
GO:0033557	0	0	0	0	0	0	0	0	0
GO:0004822	0	0	0	0	0	0	0	0	0
GO:0006428	0	0	0	0	0	0	0	0	0
GO:0000224	0	0	0	0	0	0	0	0	0
GO:0005942	0	0	0	0	0	0	0	0	0
GO:0005943	0	0	0	0	0	0	0	0	0
GO:0035014	1	0	0	0	0	0	0	0	0
GO:0046935	1	0	0	0	0	0	0	0	0
GO:0097651	0	0	0	0	0	0	0	0	0
GO:0070594	0	0	0	0	0	0	0	0	0
GO:0006507	0	0	0	0	0	0	0	0	0
GO:0048073	0	0	0	0	0	0	0	0	0
GO:0048076	0	0	0	0	0	0	0	0	0
GO:1990697	0	0	0	0	0	0	0	0	0
GO:1990699	0	0	0	0	0	0	0	0	0
GO:0051450	0	0	0	0	0	0	0	0	0
GO:0005675	0	0	0	0	0	0	0	1	0
GO:0006409	0	0	0	0	0	0	0	0	0
GO:0051031	0	0	0	0	0	0	0	0	0
GO:0071431	0	0	0	0	0	0	0	0	0
GO:1900408	0	0	0	0	0	0	0	0	0
GO:1901031	0	0	0	0	0	0	0	0	0
GO:1901032	0	0	0	0	0	0	0	0	0
GO:1902883	0	0	0	0	0	0	0	0	0
GO:1903202	0	0	0	0	0	0	0	0	0
GO:1903205	0	0	0	0	0	0	0	0	0
GO:1903206	0	0	0	0	0	0	0	0	0
GO:2001024	0	0	0	0	0	0	0	0	0
GO:2001038	0	0	0	0	0	0	0	0	0
